State Code,District Code,Sub District Code,India/ State/ Union Territory/ District/ Sub-district,Name,Total/Rural/Urban,Number of villages Inhabited,Number of villages unhabited,Number of towns,Number of households,Population,"Area
 (In sq. km)",Population per sq. km.,lattitude,longitude,elevation,temp (min),temp (max),temp (mean),terrorist attacks,maoist attacks,border,LWE areas
10,207,1087.0,SUB-DISTRICT,Phulparas,Total,40,2,0,32889,166018,162.32,1023.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1088.0,SUB-DISTRICT,Babubarhi,Total,61,2,0,43523,217331,184.59,1177.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1089.0,SUB-DISTRICT,Khajauli,Total,32,0,0,28729,143583,111.72,1285.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1090.0,SUB-DISTRICT,Kaluahi,Total,18,2,0,22909,117282,94.2,1245.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1091.0,SUB-DISTRICT,Benipatti,Total,96,7,0,70277,361400,271.07,1333.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1092.0,SUB-DISTRICT,Bisfi,Total,52,5,0,65251,320704,180.78,1774.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1093.0,SUB-DISTRICT,Madhubani,Total,69,9,2,62172,323592,149.21,2169.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1094.0,SUB-DISTRICT,Pandaul,Total,63,12,0,54966,270642,175.23,1544.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1095.0,SUB-DISTRICT,Rajnagar,Total,62,1,1,51850,246933,177.73,1389.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1096.0,SUB-DISTRICT,Andhratharhi,Total,46,2,0,38475,191680,145.32,1319.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1097.0,SUB-DISTRICT,Jhanjharpur,Total,58,9,1,42711,205520,152.24,1350.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1098.0,SUB-DISTRICT,Ghoghardiha,Total,48,1,1,36741,193088,168.46,1146.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1099.0,SUB-DISTRICT,Lakhnaur,Total,38,6,0,36887,167841,118.47,1417.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,207,1100.0,SUB-DISTRICT,Madhepur,Total,83,3,0,58460,267606,233.88,1144.0,26.33,86.08,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,0.0,DISTRICT,Supaul,Total,526,25,3,443073,2229076,2425.0,919.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,1101.0,SUB-DISTRICT,Nirmali,Total,21,1,1,19871,98435,129.78,758.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,1102.0,SUB-DISTRICT,Basantpur,Total,87,7,1,40254,202007,256.8,787.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,1103.0,SUB-DISTRICT,Chhatapur,Total,62,4,0,57430,286456,337.05,850.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,1104.0,SUB-DISTRICT,Pratapganj,Total,12,1,0,21697,106884,106.28,1006.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,1105.0,SUB-DISTRICT,Raghopur,Total,58,0,0,41516,215643,202.76,1064.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,1106.0,SUB-DISTRICT,Saraigarh Bhaptiyahi,Total,39,0,0,22626,122772,190.92,643.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,1107.0,SUB-DISTRICT,Kishanpur,Total,44,0,0,34945,167669,234.19,716.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,1108.0,SUB-DISTRICT,Marauna,Total,37,1,0,29560,145136,166.94,869.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,1109.0,SUB-DISTRICT,Supaul,Total,72,2,1,72689,360198,290.63,1239.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,1110.0,SUB-DISTRICT,Pipra,Total,38,1,0,39878,201399,199.5,1010.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,208,1111.0,SUB-DISTRICT,Tribeniganj,Total,56,8,0,62607,322477,310.16,1040.0,26.25,86.8,1000.0,49.0,105.0,81.0,0,0,1,0
10,209,0.0,DISTRICT,Araria,Total,716,26,3,568142,2811569,2830.0,993.0,26.2,87.4,1000.0,49.0,105.0,81.0,0,0,1,0
10,209,1112.0,SUB-DISTRICT,Narpatganj,Total,64,1,0,70512,351773,424.03,830.0,26.2,87.4,1000.0,49.0,105.0,81.0,0,0,1,0
10,209,1113.0,SUB-DISTRICT,Forbesganj,Total,105,3,2,97526,486120,442.17,1099.0,26.2,87.4,1000.0,49.0,105.0,81.0,0,0,1,0
10,209,1114.0,SUB-DISTRICT,Bhargama,Total,55,12,0,46986,230835,205.46,1124.0,26.2,87.4,1000.0,49.0,105.0,81.0,0,0,1,0
10,209,1115.0,SUB-DISTRICT,Raniganj,Total,87,2,0,81327,398977,462.96,862.0,26.2,87.4,1000.0,49.0,105.0,81.0,0,0,1,0
10,209,1116.0,SUB-DISTRICT,Araria,Total,81,0,1,94057,465529,293.71,1585.0,26.2,87.4,1000.0,49.0,105.0,81.0,0,0,1,0
10,209,1117.0,SUB-DISTRICT,Kursakatta,Total,68,1,0,29238,149231,214.91,694.0,26.2,87.4,1000.0,49.0,105.0,81.0,0,0,1,0
10,209,1118.0,SUB-DISTRICT,Sikti,Total,54,3,0,31513,158543,256.7,618.0,26.2,87.4,1000.0,49.0,105.0,81.0,0,0,1,0
10,209,1119.0,SUB-DISTRICT,Palasi,Total,104,3,0,51258,248369,307.37,808.0,26.2,87.4,1000.0,49.0,105.0,81.0,0,0,1,0
10,209,1120.0,SUB-DISTRICT,Jokihat,Total,98,1,0,65725,322192,222.68,1447.0,26.2,87.4,1000.0,49.0,105.0,81.0,0,0,1,0
10,210,0.0,DISTRICT,Kishanganj,Total,732,39,3,338445,1690400,1884.0,897.0,26.1,87.95,1000.0,49.0,105.0,81.0,0,0,1,0
10,210,1121.0,SUB-DISTRICT,Terhagachh,Total,78,3,0,28581,141039,203.7,692.0,26.1,87.95,1000.0,49.0,105.0,81.0,0,0,1,0
10,210,1122.0,SUB-DISTRICT,Dighalbank,Total,80,1,0,42381,208356,271.06,769.0,26.1,87.95,1000.0,49.0,105.0,81.0,0,0,1,0
10,210,1123.0,SUB-DISTRICT,Thakurganj,Total,119,14,1,57914,291671,401.69,726.0,26.1,87.95,1000.0,49.0,105.0,81.0,0,0,1,0
10,210,1124.0,SUB-DISTRICT,Pothia,Total,141,8,0,52702,262494,353.49,743.0,26.1,87.95,1000.0,49.0,105.0,81.0,0,0,1,0
10,210,1125.0,SUB-DISTRICT,Bahadurganj,Total,103,2,1,52574,253582,296.53,855.0,26.1,87.95,1000.0,49.0,105.0,81.0,0,0,1,0
10,210,1126.0,SUB-DISTRICT,Kochadhamin,Total,143,7,0,57037,292124,207.37,1409.0,26.1,87.95,1000.0,49.0,105.0,81.0,0,0,1,0
10,210,1127.0,SUB-DISTRICT,Kishanganj,Total,68,4,1,47256,241134,150.17,1606.0,26.1,87.95,1000.0,49.0,105.0,81.0,0,0,1,0
10,211,0.0,DISTRICT,Purnia,Total,1113,160,3,647777,3264619,3229.0,1011.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1128.0,SUB-DISTRICT,Banmankhi,Total,81,26,1,68521,351415,371.99,945.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1129.0,SUB-DISTRICT,Barhara,Total,53,9,0,41159,209000,235.67,887.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1130.0,SUB-DISTRICT,Bhawanipur,Total,66,22,0,30772,161720,145.19,1114.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1131.0,SUB-DISTRICT,Rupauli,Total,44,11,0,47144,234686,286.09,820.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1132.0,SUB-DISTRICT,Dhamdaha,Total,72,9,0,55911,288084,345.55,834.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1133.0,SUB-DISTRICT,Krityanand Nagar,Total,68,16,0,46461,230504,283.53,813.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1134.0,SUB-DISTRICT,Purnia East,Total,77,6,1,85196,445326,256.31,1737.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1135.0,SUB-DISTRICT,Kasba,Total,59,2,1,37485,188341,159.86,1178.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1136.0,SUB-DISTRICT,Srinagar,Total,27,0,0,22223,110058,159.66,689.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1137.0,SUB-DISTRICT,Jalalgarh,Total,46,1,0,23098,112951,114.63,985.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1138.0,SUB-DISTRICT,Amour,Total,150,12,0,60042,290559,200.69,1448.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1139.0,SUB-DISTRICT,Baisa,Total,118,14,0,39106,193127,275.01,702.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1140.0,SUB-DISTRICT,Baisi,Total,112,18,0,45092,227706,176.64,1289.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,211,1141.0,SUB-DISTRICT,Dagarua,Total,140,14,0,45567,221142,218.17,1014.0,25.7,87.4,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,0.0,DISTRICT,Katihar,Total,1306,234,3,619076,3071029,3057.0,1005.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1142.0,SUB-DISTRICT,Falka,Total,59,13,0,31090,155663,210.39,740.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1143.0,SUB-DISTRICT,Korha,Total,72,12,0,54527,282813,323.56,874.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1144.0,SUB-DISTRICT,Hasanganj,Total,39,2,0,11400,55906,69.9,800.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1145.0,SUB-DISTRICT,Kadwa,Total,234,30,0,72373,346902,345.73,1003.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1146.0,SUB-DISTRICT,Balrampur,Total,130,25,0,32816,158976,225.27,706.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1147.0,SUB-DISTRICT,Barsoi,Total,218,13,1,71244,344133,232.63,1479.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1148.0,SUB-DISTRICT,Azamnagar,Total,214,20,0,67875,315610,294.08,1073.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1149.0,SUB-DISTRICT,Pranpur,Total,76,9,0,29835,144297,123.5,1168.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1150.0,SUB-DISTRICT,Dandkhora,Total,47,3,0,14588,68055,75.72,899.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1151.0,SUB-DISTRICT,Katihar,Total,26,5,1,62850,321817,114.59,2809.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1152.0,SUB-DISTRICT,Mansahi,Total,26,0,0,16564,84257,56.53,1490.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1153.0,SUB-DISTRICT,Barari,Total,48,40,0,53773,285381,282.38,1011.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1154.0,SUB-DISTRICT,Sameli,Total,23,13,0,16702,84486,108.74,777.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1155.0,SUB-DISTRICT,Kursela,Total,10,20,0,12533,63928,156.07,410.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1156.0,SUB-DISTRICT,Manihari,Total,42,20,1,38491,191407,260.01,736.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,212,1157.0,SUB-DISTRICT,Amdabad,Total,42,9,0,32415,167398,177.95,941.0,25.5434,87.569,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,0.0,DISTRICT,Madhepura,Total,380,59,3,401289,2001762,1788.0,1120.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1158.0,SUB-DISTRICT,Gamharia,Total,12,0,0,15970,82522,54.2,1523.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1159.0,SUB-DISTRICT,Singheshwar,Total,26,0,1,27252,134159,134.59,997.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1160.0,SUB-DISTRICT,Ghailarh,Total,15,1,0,17092,91818,40.19,2284.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1161.0,SUB-DISTRICT,Madhepura,Total,44,1,1,49397,245847,146.62,1677.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1162.0,SUB-DISTRICT,Shankarpur,Total,9,0,0,22238,106222,157.8,673.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1163.0,SUB-DISTRICT,Kumarkhand,Total,58,13,0,50860,243629,302.6,805.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1164.0,SUB-DISTRICT,Murliganj,Total,35,4,1,43717,214322,166.76,1285.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1165.0,SUB-DISTRICT,Gwalpara,Total,50,1,0,24272,126020,181.72,693.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1166.0,SUB-DISTRICT,Bihariganj,Total,23,0,0,27870,135534,123.42,1098.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1167.0,SUB-DISTRICT,Kishanganj,Total,38,6,0,37677,189159,97.18,1947.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1168.0,SUB-DISTRICT,Puraini,Total,22,9,0,20139,104436,95.97,1088.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1169.0,SUB-DISTRICT,Alamnagar,Total,28,1,0,36930,175401,185.91,943.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,213,1170.0,SUB-DISTRICT,Chausa,Total,20,23,0,27875,152693,101.05,1511.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,214,0.0,DISTRICT,Saharsa,Total,445,23,1,368979,1900661,1687.0,1127.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,214,1171.0,SUB-DISTRICT,Nauhatta,Total,54,1,0,33453,161784,181.66,891.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,214,1172.0,SUB-DISTRICT,Satar Kataiya,Total,37,1,0,28710,151060,160.27,943.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,214,1173.0,SUB-DISTRICT,Mahishi,Total,73,8,0,40046,206774,172.49,1199.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,214,1174.0,SUB-DISTRICT,Kahara,Total,37,6,1,57253,298345,138.66,2152.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,214,1175.0,SUB-DISTRICT,Saur Bazar,Total,55,1,0,40272,214166,235.64,909.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,214,1176.0,SUB-DISTRICT,Patarghat,Total,15,0,0,26842,128322,174.35,736.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,214,1177.0,SUB-DISTRICT,Sonbarsa,Total,59,0,0,46386,235841,148.64,1587.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,214,1178.0,SUB-DISTRICT,Simri Bakhtiarpur,Total,58,2,0,53367,280582,253.19,1108.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,214,1179.0,SUB-DISTRICT,Salkhua,Total,39,4,0,24785,132844,157.06,846.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,214,1180.0,SUB-DISTRICT,Banma Itahri,Total,18,0,0,17865,90943,65.05,1398.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,0.0,DISTRICT,Darbhanga,Total,1069,178,4,803012,3937385,2279.0,1728.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1181.0,SUB-DISTRICT,Jale,Total,58,2,0,53888,264248,174.44,1515.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1182.0,SUB-DISTRICT,Singhwara,Total,87,13,0,54126,267601,158.14,1692.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1183.0,SUB-DISTRICT,Keotiranway,Total,96,14,0,57428,270722,134.29,2016.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1184.0,SUB-DISTRICT,Darbhanga,Total,106,30,2,112980,577036,196.18,2941.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1185.0,SUB-DISTRICT,Manigachhi,Total,42,5,0,47088,228618,122.29,1869.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1186.0,SUB-DISTRICT,Tardih,Total,38,7,0,27689,123299,78.46,1572.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1187.0,SUB-DISTRICT,Alinagar,Total,39,5,0,28484,143797,83.41,1724.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1188.0,SUB-DISTRICT,Benipur,Total,39,5,1,50421,250357,153.25,1634.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1189.0,SUB-DISTRICT,Bahadurpur,Total,126,45,1,51782,261805,154.88,1690.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1190.0,SUB-DISTRICT,Hanumannagar,Total,65,20,0,33466,154631,119.09,1298.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1191.0,SUB-DISTRICT,Hayaghat,Total,43,5,0,30619,148081,73.38,2018.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1192.0,SUB-DISTRICT,Baheri,Total,72,8,0,61422,302645,193.81,1562.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1193.0,SUB-DISTRICT,Biraul,Total,62,8,0,56704,286113,180.71,1583.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1194.0,SUB-DISTRICT,Ghanshyampur,Total,27,2,0,29536,133210,91.49,1456.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1195.0,SUB-DISTRICT,Kiratpur,Total,17,0,0,16612,81423,52.76,1543.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1196.0,SUB-DISTRICT,Gora Bauram,Total,46,6,0,30935,152112,104.5,1456.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1197.0,SUB-DISTRICT,Kusheshwar Asthan,Total,71,2,0,34375,162870,104.47,1559.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,215,1198.0,SUB-DISTRICT,Kusheshwar Asthan Purbi,Total,35,1,0,25457,128817,103.42,1246.0,25.8,87.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,216,0.0,DISTRICT,Muzaffarpur,Total,1719,67,9,945703,4801062,3172.0,1514.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1199.0,SUB-DISTRICT,Sahebganj,Total,121,5,1,45212,241438,198.34,1217.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1200.0,SUB-DISTRICT,Baruraj (Motipur),Total,129,0,1,79596,406795,313.98,1296.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1201.0,SUB-DISTRICT,Paroo,Total,136,22,0,61763,361662,323.24,1119.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1202.0,SUB-DISTRICT,Saraiya,Total,150,4,0,61348,331651,248.7,1334.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1203.0,SUB-DISTRICT,Marwan,Total,62,0,0,30199,164858,109.54,1505.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1204.0,SUB-DISTRICT,Kanti,Total,105,4,2,53860,272858,177.2,1540.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1205.0,SUB-DISTRICT,Minapur,Total,152,2,0,71364,340925,237.44,1436.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1206.0,SUB-DISTRICT,Bochaha,Total,125,9,0,51328,245659,180.78,1359.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1207.0,SUB-DISTRICT,Aurai,Total,107,9,0,62286,290545,198.86,1461.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1208.0,SUB-DISTRICT,Katra,Total,76,4,0,50467,244823,175.39,1396.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1209.0,SUB-DISTRICT,Gaighat,Total,81,3,0,55141,259719,214.46,1211.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1210.0,SUB-DISTRICT,Bandra,Total,42,1,0,27690,124057,108.9,1139.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1211.0,SUB-DISTRICT,Dholi (Moraul),Total,36,1,0,18830,90490,63.19,1432.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1212.0,SUB-DISTRICT,Musahri,Total,111,2,5,131025,683073,183.88,3715.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1213.0,SUB-DISTRICT,Kurhani,Total,165,1,0,82071,435676,260.74,1671.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,216,1214.0,SUB-DISTRICT,Sakra,Total,121,0,0,63523,306833,177.35,1730.0,26.11,85.38,1000.0,49.0,105.0,81.0,0,0,0,1
10,217,0.0,DISTRICT,Gopalganj,Total,1395,139,5,413044,2562012,2033.0,1260.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1215.0,SUB-DISTRICT,Katiya,Total,101,15,1,21313,130830,145.18,901.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1216.0,SUB-DISTRICT,Bijaipur,Total,125,18,0,21001,133038,128.52,1035.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1217.0,SUB-DISTRICT,Bhorey,Total,154,18,0,27414,178199,150.19,1186.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1218.0,SUB-DISTRICT,Pach Deuri,Total,94,5,0,15815,99933,80.14,1247.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1219.0,SUB-DISTRICT,Kuchaikote,Total,216,6,0,53348,332041,247.41,1342.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1220.0,SUB-DISTRICT,Phulwaria,Total,99,7,0,20149,130801,95.44,1370.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1221.0,SUB-DISTRICT,Hathua,Total,103,4,1,35088,221804,144.48,1535.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1222.0,SUB-DISTRICT,Uchkagaon,Total,75,7,1,26901,177677,116.76,1522.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1223.0,SUB-DISTRICT,Thawe,Total,49,4,0,18138,116106,75.08,1546.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1224.0,SUB-DISTRICT,Gopalganj,Total,60,12,1,36381,219527,202.08,1086.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1225.0,SUB-DISTRICT,Manjha,Total,104,7,0,32861,199452,142.0,1405.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1226.0,SUB-DISTRICT,Barauli,Total,75,5,1,44007,263876,189.28,1394.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1227.0,SUB-DISTRICT,Sidhwalia,Total,48,2,0,23854,141563,112.43,1259.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,217,1228.0,SUB-DISTRICT,Baikunthpur,Total,92,29,0,36774,217165,204.0,1065.0,26.5,84.0,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,0.0,DISTRICT,Siwan,Total,1435,95,3,535661,3330464,2219.0,1501.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1229.0,SUB-DISTRICT,Nautan,Total,46,1,0,14102,90714,59.27,1530.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1230.0,SUB-DISTRICT,Siwan,Total,81,0,1,52594,340983,130.44,2614.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1231.0,SUB-DISTRICT,Barharia,Total,139,1,0,52271,321292,179.5,1790.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1232.0,SUB-DISTRICT,Goriakothi,Total,81,0,0,36982,223709,143.31,1561.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1233.0,SUB-DISTRICT,Lakri Nabiganj,Total,39,1,0,21051,128899,93.28,1382.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1234.0,SUB-DISTRICT,Basantpur,Total,41,0,0,17061,105229,52.04,2022.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1235.0,SUB-DISTRICT,Bhagwanpur Hat,Total,113,1,0,35669,220651,158.29,1394.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1236.0,SUB-DISTRICT,Maharajganj,Total,69,2,1,31337,190217,111.38,1708.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1237.0,SUB-DISTRICT,Pachrukhi,Total,81,3,0,33000,201759,128.54,1570.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1238.0,SUB-DISTRICT,Hussainganj,Total,45,1,0,28123,182794,82.87,2206.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1239.0,SUB-DISTRICT,Ziradei,Total,79,2,0,25117,163752,100.2,1634.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
10,218,1240.0,SUB-DISTRICT,Mairwa,Total,52,1,1,19147,113499,125.95,901.0,26.2185,84.3585,1000.0,49.0,105.0,81.0,0,0,0,0
